X, Y, MAG,
1.2,-8.3,8.72857e-08,
1.3,-8.3,8.70008e-08,
1.4,-8.3,8.66932e-08,
1.5,-8.3,8.63634e-08,
1.6,-8.3,8.60118e-08,
1.7,-8.3,8.5639e-08,
1.8,-8.3,8.52456e-08,
1.9,-8.3,8.48322e-08,
2,-8.3,8.43993e-08,
2.1,-8.3,8.39477e-08,
2.2,-8.3,8.3478e-08,
2.3,-8.3,8.29908e-08,
2.4,-8.3,8.2487e-08,
2.5,-8.3,8.19671e-08,
2.6,-8.3,8.14318e-08,
2.7,-8.3,8.08821e-08,
2.8,-8.3,8.03184e-08,
2.9,-8.3,7.97417e-08,
3,-8.3,7.91526e-08,
3.1,-8.3,7.85519e-08,
3.2,-8.3,7.79402e-08,
3.3,-8.3,7.73184e-08,
3.4,-8.3,7.66872e-08,
3.5,-8.3,7.60472e-08,
3.6,-8.3,7.53992e-08,
3.7,-8.3,7.47439e-08,
3.8,-8.3,7.40819e-08,
3.9,-8.3,7.34139e-08,
4,-8.3,7.27405e-08,
4.1,-8.3,7.20625e-08,
4.2,-8.3,7.13804e-08,
4.3,-8.3,7.06948e-08,
4.4,-8.3,7.00063e-08,
4.5,-8.3,6.93155e-08,
4.6,-8.3,6.86229e-08,
4.7,-8.3,6.7929e-08,
4.8,-8.3,6.72343e-08,
4.9,-8.3,6.65394e-08,
5,-8.3,6.58447e-08,
5.1,-8.3,6.51506e-08,
5.2,-8.3,6.44576e-08,
5.3,-8.3,6.37661e-08,
5.4,-8.3,6.30764e-08,
5.5,-8.3,6.23889e-08,
5.6,-8.3,6.1704e-08,
5.7,-8.3,6.10221e-08,
5.8,-8.3,6.03433e-08,
5.9,-8.3,5.9668e-08,
6,-8.3,5.89965e-08,
6.1,-8.3,5.83291e-08,
6.2,-8.3,5.76659e-08,
6.3,-8.3,5.70073e-08,
6.4,-8.3,5.63534e-08,
6.5,-8.3,5.57043e-08,
6.6,-8.3,5.50604e-08,
6.7,-8.3,5.44218e-08,
6.8,-8.3,5.37885e-08,
6.9,-8.3,5.31608e-08,
7,-8.3,5.25388e-08,
7.1,-8.3,5.19226e-08,
7.2,-8.3,5.13123e-08,
7.3,-8.3,5.0708e-08,
7.4,-8.3,5.01098e-08,
7.5,-8.3,4.95177e-08,
7.6,-8.3,4.89318e-08,
7.7,-8.3,4.83523e-08,
7.8,-8.3,4.7779e-08,
7.9,-8.3,4.72121e-08,
8,-8.3,4.66515e-08,
8.1,-8.3,4.60974e-08,
8.2,-8.3,4.55497e-08,
8.3,-8.3,4.50085e-08,
8.4,-8.3,4.44736e-08,
8.5,-8.3,4.39453e-08,
8.6,-8.3,4.34233e-08,
8.7,-8.3,4.29078e-08,
8.8,-8.3,4.23986e-08,
8.9,-8.3,4.18959e-08,
9,-8.3,4.13994e-08,
9.1,-8.3,4.09094e-08,
9.2,-8.3,4.04256e-08,
9.3,-8.3,3.9948e-08,
9.4,-8.3,3.94767e-08,
9.5,-8.3,3.90115e-08,
9.6,-8.3,3.85525e-08,
9.7,-8.3,3.80995e-08,
9.8,-8.3,3.76526e-08,
9.9,-8.3,3.72117e-08,
10,-8.3,3.67766e-08,
-10,-8.2,3.71004e-08,
-9.9,-8.2,3.75406e-08,
-9.8,-8.2,3.79868e-08,
-9.7,-8.2,3.84391e-08,
-9.6,-8.2,3.88973e-08,
-9.5,-8.2,3.93617e-08,
-9.4,-8.2,3.98323e-08,
-9.3,-8.2,4.03091e-08,
-9.2,-8.2,4.0792e-08,
-9.1,-8.2,4.12813e-08,
-9,-8.2,4.17768e-08,
-8.9,-8.2,4.22787e-08,
-8.8,-8.2,4.2787e-08,
-8.7,-8.2,4.33016e-08,
-8.6,-8.2,4.38226e-08,
-8.5,-8.2,4.43501e-08,
-8.4,-8.2,4.48839e-08,
-8.3,-8.2,4.54242e-08,
-8.2,-8.2,4.59709e-08,
-8.1,-8.2,4.6524e-08,
-8,-8.2,4.70836e-08,
-7.9,-8.2,4.76495e-08,
-7.8,-8.2,4.82217e-08,
-7.7,-8.2,4.88003e-08,
-7.6,-8.2,4.93852e-08,
-7.5,-8.2,4.99762e-08,
-7.4,-8.2,5.05735e-08,
-7.3,-8.2,5.11769e-08,
-7.2,-8.2,5.17863e-08,
-7.1,-8.2,5.24017e-08,
-7,-8.2,5.30229e-08,
-6.9,-8.2,5.36499e-08,
-6.8,-8.2,5.42825e-08,
-6.7,-8.2,5.49206e-08,
-6.6,-8.2,5.55642e-08,
-6.5,-8.2,5.62129e-08,
-6.4,-8.2,5.68668e-08,
-6.3,-8.2,5.75255e-08,
-6.2,-8.2,5.81889e-08,
-6.1,-8.2,5.88569e-08,
-6,-8.2,5.95292e-08,
-5.9,-8.2,6.02056e-08,
-5.8,-8.2,6.08857e-08,
-5.7,-8.2,6.15695e-08,
-5.6,-8.2,6.22566e-08,
-5.5,-8.2,6.29467e-08,
-5.4,-8.2,6.36395e-08,
-5.3,-8.2,6.43347e-08,
-5.2,-8.2,6.5032e-08,
-5.1,-8.2,6.5731e-08,
-5,-8.2,6.64313e-08,
-4.9,-8.2,6.71326e-08,
-4.8,-8.2,6.78344e-08,
-4.7,-8.2,6.85363e-08,
-4.6,-8.2,6.9238e-08,
-4.5,-8.2,6.99388e-08,
-4.4,-8.2,7.06385e-08,
-4.3,-8.2,7.13364e-08,
-4.2,-8.2,7.2032e-08,
-4.1,-8.2,7.27249e-08,
-4,-8.2,7.34145e-08,
-3.9,-8.2,7.41002e-08,
-3.8,-8.2,7.47815e-08,
-3.7,-8.2,7.54577e-08,
-3.6,-8.2,7.61284e-08,
-3.5,-8.2,7.67928e-08,
-3.4,-8.2,7.74503e-08,
-3.3,-8.2,7.81003e-08,
-3.2,-8.2,7.87421e-08,
-3.1,-8.2,7.93751e-08,
-3,-8.2,7.99986e-08,
-2.9,-8.2,8.06118e-08,
-2.8,-8.2,8.12142e-08,
-2.7,-8.2,8.1805e-08,
-2.6,-8.2,8.23835e-08,
-2.5,-8.2,8.29489e-08,
-2.4,-8.2,8.35007e-08,
-2.3,-8.2,8.4038e-08,
-2.2,-8.2,8.45602e-08,
-2.1,-8.2,8.50666e-08,
-2,-8.2,8.55564e-08,
-1.9,-8.2,8.60289e-08,
-1.8,-8.2,8.64836e-08,
-1.7,-8.2,8.69196e-08,
-1.6,-8.2,8.73364e-08,
-1.5,-8.2,8.77333e-08,
-1.4,-8.2,8.81096e-08,
-1.3,-8.2,8.84648e-08,
-1.2,-8.2,8.87983e-08,
-1.1,-8.2,8.91095e-08,
-1,-8.2,8.93978e-08,
-0.9,-8.2,8.96628e-08,
-0.8,-8.2,8.9904e-08,
-0.7,-8.2,9.01209e-08,
-0.6,-8.2,9.03131e-08,
-0.5,-8.2,9.04803e-08,
-0.4,-8.2,9.06221e-08,
-0.3,-8.2,9.07382e-08,
-0.2,-8.2,9.08284e-08,
-0.1,-8.2,9.08925e-08,
-1.87905e-14,-8.2,9.09302e-08,
0.1,-8.2,9.09415e-08,
0.2,-8.2,9.09262e-08,
0.3,-8.2,9.08845e-08,
0.4,-8.2,9.08162e-08,
0.5,-8.2,9.07215e-08,
0.6,-8.2,9.06004e-08,
0.7,-8.2,9.04532e-08,
0.8,-8.2,9.028e-08,
0.9,-8.2,9.00811e-08,
1,-8.2,8.98569e-08,
1.1,-8.2,8.96075e-08,
1.2,-8.2,8.93335e-08,
1.3,-8.2,8.90353e-08,
1.4,-8.2,8.87133e-08,
1.5,-8.2,8.8368e-08,
1.6,-8.2,8.8e-08,
1.7,-8.2,8.76099e-08,
1.8,-8.2,8.71982e-08,
1.9,-8.2,8.67657e-08,
2,-8.2,8.63129e-08,
2.1,-8.2,8.58406e-08,
2.2,-8.2,8.53495e-08,
2.3,-8.2,8.48402e-08,
2.4,-8.2,8.43136e-08,
2.5,-8.2,8.37704e-08,
2.6,-8.2,8.32113e-08,
2.7,-8.2,8.26372e-08,
2.8,-8.2,8.20488e-08,
2.9,-8.2,8.14469e-08,
3,-8.2,8.08322e-08,
3.1,-8.2,8.02056e-08,
3.2,-8.2,7.95679e-08,
3.3,-8.2,7.89197e-08,
3.4,-8.2,7.8262e-08,
3.5,-8.2,7.75953e-08,
3.6,-8.2,7.69206e-08,
3.7,-8.2,7.62384e-08,
3.8,-8.2,7.55496e-08,
3.9,-8.2,7.48548e-08,
4,-8.2,7.41547e-08,
4.1,-8.2,7.34499e-08,
4.2,-8.2,7.27412e-08,
4.3,-8.2,7.20292e-08,
4.4,-8.2,7.13144e-08,
4.5,-8.2,7.05974e-08,
4.6,-8.2,6.98789e-08,
4.7,-8.2,6.91593e-08,
4.8,-8.2,6.84392e-08,
4.9,-8.2,6.77191e-08,
5,-8.2,6.69995e-08,
5.1,-8.2,6.62808e-08,
5.2,-8.2,6.55635e-08,
5.3,-8.2,6.4848e-08,
5.4,-8.2,6.41347e-08,
5.5,-8.2,6.3424e-08,
5.6,-8.2,6.27162e-08,
5.7,-8.2,6.20117e-08,
5.8,-8.2,6.13107e-08,
5.9,-8.2,6.06136e-08,
6,-8.2,5.99207e-08,
6.1,-8.2,5.92322e-08,
6.2,-8.2,5.85484e-08,
6.3,-8.2,5.78695e-08,
6.4,-8.2,5.71956e-08,
6.5,-8.2,5.65271e-08,
6.6,-8.2,5.58641e-08,
6.7,-8.2,5.52067e-08,
6.8,-8.2,5.45551e-08,
6.9,-8.2,5.39095e-08,
7,-8.2,5.32699e-08,
7.1,-8.2,5.26365e-08,
7.2,-8.2,5.20093e-08,
7.3,-8.2,5.13886e-08,
7.4,-8.2,5.07742e-08,
7.5,-8.2,5.01664e-08,
7.6,-8.2,4.95652e-08,
7.7,-8.2,4.89706e-08,
7.8,-8.2,4.83826e-08,
7.9,-8.2,4.78013e-08,
8,-8.2,4.72268e-08,
8.1,-8.2,4.6659e-08,
8.2,-8.2,4.6098e-08,
8.3,-8.2,4.55437e-08,
8.4,-8.2,4.49961e-08,
8.5,-8.2,4.44553e-08,
8.6,-8.2,4.39213e-08,
8.7,-8.2,4.33939e-08,
8.8,-8.2,4.28732e-08,
8.9,-8.2,4.23592e-08,
9,-8.2,4.18518e-08,
9.1,-8.2,4.13511e-08,
9.2,-8.2,4.08568e-08,
9.3,-8.2,4.03691e-08,
9.4,-8.2,3.98879e-08,
9.5,-8.2,3.9413e-08,
9.6,-8.2,3.89446e-08,
9.7,-8.2,3.84824e-08,
9.8,-8.2,3.80265e-08,
9.9,-8.2,3.75768e-08,
10,-8.2,3.71333e-08,
-10,-8.1,3.74619e-08,
-9.9,-8.1,3.79108e-08,
-9.8,-8.1,3.83659e-08,
-9.7,-8.1,3.88273e-08,
-9.6,-8.1,3.9295e-08,
-9.5,-8.1,3.9769e-08,
-9.4,-8.1,4.02494e-08,
-9.3,-8.1,4.07362e-08,
-9.2,-8.1,4.12296e-08,
-9.1,-8.1,4.17294e-08,
-9,-8.1,4.22359e-08,
-8.9,-8.1,4.27489e-08,
-8.8,-8.1,4.32686e-08,
-8.7,-8.1,4.37949e-08,
-8.6,-8.1,4.4328e-08,
-8.5,-8.1,4.48677e-08,
-8.4,-8.1,4.54142e-08,
-8.3,-8.1,4.59674e-08,
-8.2,-8.1,4.65273e-08,
-8.1,-8.1,4.7094e-08,
-8,-8.1,4.76673e-08,
-7.9,-8.1,4.82474e-08,
-7.8,-8.1,4.88342e-08,
-7.7,-8.1,4.94276e-08,
-7.6,-8.1,5.00277e-08,
-7.5,-8.1,5.06343e-08,
-7.4,-8.1,5.12475e-08,
-7.3,-8.1,5.18671e-08,
-7.2,-8.1,5.24931e-08,
-7.1,-8.1,5.31254e-08,
-7,-8.1,5.3764e-08,
-6.9,-8.1,5.44087e-08,
-6.8,-8.1,5.50594e-08,
-6.7,-8.1,5.5716e-08,
-6.6,-8.1,5.63783e-08,
-6.5,-8.1,5.70462e-08,
-6.4,-8.1,5.77196e-08,
-6.3,-8.1,5.83983e-08,
-6.2,-8.1,5.90821e-08,
-6.1,-8.1,5.97707e-08,
-6,-8.1,6.04641e-08,
-5.9,-8.1,6.11618e-08,
-5.8,-8.1,6.18638e-08,
-5.7,-8.1,6.25697e-08,
-5.6,-8.1,6.32793e-08,
-5.5,-8.1,6.39923e-08,
-5.4,-8.1,6.47083e-08,
-5.3,-8.1,6.5427e-08,
-5.2,-8.1,6.61481e-08,
-5.1,-8.1,6.68713e-08,
-5,-8.1,6.75961e-08,
-4.9,-8.1,6.83221e-08,
-4.8,-8.1,6.9049e-08,
-4.7,-8.1,6.97762e-08,
-4.6,-8.1,7.05034e-08,
-4.5,-8.1,7.12301e-08,
-4.4,-8.1,7.19557e-08,
-4.3,-8.1,7.26798e-08,
-4.2,-8.1,7.34018e-08,
-4.1,-8.1,7.41212e-08,
-4,-8.1,7.48374e-08,
-3.9,-8.1,7.55499e-08,
-3.8,-8.1,7.6258e-08,
-3.7,-8.1,7.69611e-08,
-3.6,-8.1,7.76587e-08,
-3.5,-8.1,7.835e-08,
-3.4,-8.1,7.90343e-08,
-3.3,-8.1,7.97111e-08,
-3.2,-8.1,8.03796e-08,
-3.1,-8.1,8.10391e-08,
-3,-8.1,8.16889e-08,
-2.9,-8.1,8.23283e-08,
-2.8,-8.1,8.29566e-08,
-2.7,-8.1,8.3573e-08,
-2.6,-8.1,8.41767e-08,
-2.5,-8.1,8.4767e-08,
-2.4,-8.1,8.53433e-08,
-2.3,-8.1,8.59046e-08,
-2.2,-8.1,8.64503e-08,
-2.1,-8.1,8.69796e-08,
-2,-8.1,8.74917e-08,
-1.9,-8.1,8.7986e-08,
-1.8,-8.1,8.84617e-08,
-1.7,-8.1,8.8918e-08,
-1.6,-8.1,8.93544e-08,
-1.5,-8.1,8.977e-08,
-1.4,-8.1,9.01642e-08,
-1.3,-8.1,9.05363e-08,
-1.2,-8.1,9.08858e-08,
-1.1,-8.1,9.12121e-08,
-1,-8.1,9.15144e-08,
-0.9,-8.1,9.17924e-08,
-0.8,-8.1,9.20454e-08,
-0.7,-8.1,9.22731e-08,
-0.6,-8.1,9.24749e-08,
-0.5,-8.1,9.26505e-08,
-0.4,-8.1,9.27995e-08,
-0.3,-8.1,9.29216e-08,
-0.2,-8.1,9.30165e-08,
-0.1,-8.1,9.3084e-08,
-1.87905e-14,-8.1,9.31239e-08,
0.1,-8.1,9.31361e-08,
0.2,-8.1,9.31204e-08,
0.3,-8.1,9.3077e-08,
0.4,-8.1,9.30057e-08,
0.5,-8.1,9.29066e-08,
0.6,-8.1,9.27799e-08,
0.7,-8.1,9.26258e-08,
0.8,-8.1,9.24445e-08,
0.9,-8.1,9.22362e-08,
1,-8.1,9.20013e-08,
1.1,-8.1,9.17401e-08,
1.2,-8.1,9.14531e-08,
1.3,-8.1,9.11407e-08,
1.4,-8.1,9.08034e-08,
1.5,-8.1,9.04418e-08,
1.6,-8.1,9.00565e-08,
1.7,-8.1,8.9648e-08,
1.8,-8.1,8.9217e-08,
1.9,-8.1,8.87643e-08,
2,-8.1,8.82904e-08,
2.1,-8.1,8.77962e-08,
2.2,-8.1,8.72825e-08,
2.3,-8.1,8.67499e-08,
2.4,-8.1,8.61993e-08,
2.5,-8.1,8.56314e-08,
2.6,-8.1,8.50472e-08,
2.7,-8.1,8.44474e-08,
2.8,-8.1,8.38328e-08,
2.9,-8.1,8.32044e-08,
3,-8.1,8.25628e-08,
3.1,-8.1,8.1909e-08,
3.2,-8.1,8.12438e-08,
3.3,-8.1,8.0568e-08,
3.4,-8.1,7.98823e-08,
3.5,-8.1,7.91877e-08,
3.6,-8.1,7.84849e-08,
3.7,-8.1,7.77746e-08,
3.8,-8.1,7.70576e-08,
3.9,-8.1,7.63347e-08,
4,-8.1,7.56065e-08,
4.1,-8.1,7.48738e-08,
4.2,-8.1,7.41373e-08,
4.3,-8.1,7.33975e-08,
4.4,-8.1,7.26552e-08,
4.5,-8.1,7.1911e-08,
4.6,-8.1,7.11654e-08,
4.7,-8.1,7.0419e-08,
4.8,-8.1,6.96724e-08,
4.9,-8.1,6.89261e-08,
5,-8.1,6.81806e-08,
5.1,-8.1,6.74363e-08,
5.2,-8.1,6.66937e-08,
5.3,-8.1,6.59533e-08,
5.4,-8.1,6.52155e-08,
5.5,-8.1,6.44806e-08,
5.6,-8.1,6.3749e-08,
5.7,-8.1,6.30211e-08,
5.8,-8.1,6.22971e-08,
5.9,-8.1,6.15775e-08,
6,-8.1,6.08624e-08,
6.1,-8.1,6.01521e-08,
6.2,-8.1,5.94469e-08,
6.3,-8.1,5.8747e-08,
6.4,-8.1,5.80526e-08,
6.5,-8.1,5.7364e-08,
6.6,-8.1,5.66812e-08,
6.7,-8.1,5.60045e-08,
6.8,-8.1,5.5334e-08,
6.9,-8.1,5.46699e-08,
7,-8.1,5.40122e-08,
7.1,-8.1,5.3361e-08,
7.2,-8.1,5.27166e-08,
7.3,-8.1,5.20789e-08,
7.4,-8.1,5.1448e-08,
7.5,-8.1,5.0824e-08,
7.6,-8.1,5.0207e-08,
7.7,-8.1,4.9597e-08,
7.8,-8.1,4.8994e-08,
7.9,-8.1,4.8398e-08,
8,-8.1,4.78091e-08,
8.1,-8.1,4.72273e-08,
8.2,-8.1,4.66526e-08,
8.3,-8.1,4.60849e-08,
8.4,-8.1,4.55244e-08,
8.5,-8.1,4.49709e-08,
8.6,-8.1,4.44244e-08,
8.7,-8.1,4.3885e-08,
8.8,-8.1,4.33526e-08,
8.9,-8.1,4.28271e-08,
9,-8.1,4.23085e-08,
9.1,-8.1,4.17968e-08,
9.2,-8.1,4.12919e-08,
9.3,-8.1,4.07938e-08,
9.4,-8.1,4.03025e-08,
9.5,-8.1,3.98178e-08,
9.6,-8.1,3.93397e-08,
9.7,-8.1,3.88682e-08,
9.8,-8.1,3.84032e-08,
9.9,-8.1,3.79447e-08,
10,-8.1,3.74925e-08,
-10,-8,3.7826e-08,
-9.9,-8,3.82838e-08,
-9.8,-8,3.87479e-08,
-9.7,-8,3.92186e-08,
-9.6,-8,3.96958e-08,
-9.5,-8,4.01796e-08,
-9.4,-8,4.067e-08,
-9.3,-8,4.11672e-08,
-9.2,-8,4.16711e-08,
-9.1,-8,4.21818e-08,
-9,-8,4.26993e-08,
-8.9,-8,4.32237e-08,
-8.8,-8,4.37551e-08,
-8.7,-8,4.42934e-08,
-8.6,-8,4.48387e-08,
-8.5,-8,4.53911e-08,
-8.4,-8,4.59504e-08,
-8.3,-8,4.65168e-08,
-8.2,-8,4.70903e-08,
-8.1,-8,4.76708e-08,
-8,-8,4.82584e-08,
-7.9,-8,4.8853e-08,
-7.8,-8,4.94547e-08,
-7.7,-8,5.00634e-08,
-7.6,-8,5.0679e-08,
-7.5,-8,5.13016e-08,
-7.4,-8,5.19311e-08,
-7.3,-8,5.25674e-08,
-7.2,-8,5.32105e-08,
-7.1,-8,5.38603e-08,
-7,-8,5.45167e-08,
-6.9,-8,5.51796e-08,
-6.8,-8,5.58489e-08,
-6.7,-8,5.65245e-08,
-6.6,-8,5.72063e-08,
-6.5,-8,5.7894e-08,
-6.4,-8,5.85876e-08,
-6.3,-8,5.92869e-08,
-6.2,-8,5.99917e-08,
-6.1,-8,6.07017e-08,
-6,-8,6.14168e-08,
-5.9,-8,6.21368e-08,
-5.8,-8,6.28613e-08,
-5.7,-8,6.35902e-08,
-5.6,-8,6.43231e-08,
-5.5,-8,6.50598e-08,
-5.4,-8,6.57998e-08,
-5.3,-8,6.6543e-08,
-5.2,-8,6.72889e-08,
-5.1,-8,6.80372e-08,
-5,-8,6.87874e-08,
-4.9,-8,6.95392e-08,
-4.8,-8,7.02922e-08,
-4.7,-8,7.10458e-08,
-4.6,-8,7.17996e-08,
-4.5,-8,7.25531e-08,
-4.4,-8,7.33059e-08,
-4.3,-8,7.40573e-08,
-4.2,-8,7.48069e-08,
-4.1,-8,7.5554e-08,
-4,-8,7.62981e-08,
-3.9,-8,7.70386e-08,
-3.8,-8,7.77748e-08,
-3.7,-8,7.8506e-08,
-3.6,-8,7.92318e-08,
-3.5,-8,7.99512e-08,
-3.4,-8,8.06638e-08,
-3.3,-8,8.13687e-08,
-3.2,-8,8.20652e-08,
-3.1,-8,8.27525e-08,
-3,-8,8.34301e-08,
-2.9,-8,8.40969e-08,
-2.8,-8,8.47524e-08,
-2.7,-8,8.53957e-08,
-2.6,-8,8.60261e-08,
-2.5,-8,8.66426e-08,
-2.4,-8,8.72446e-08,
-2.3,-8,8.78312e-08,
-2.2,-8,8.84017e-08,
-2.1,-8,8.89552e-08,
-2,-8,8.9491e-08,
-1.9,-8,9.00082e-08,
-1.8,-8,9.05061e-08,
-1.7,-8,9.0984e-08,
-1.6,-8,9.14409e-08,
-1.5,-8,9.18764e-08,
-1.4,-8,9.22895e-08,
-1.3,-8,9.26796e-08,
-1.2,-8,9.30461e-08,
-1.1,-8,9.33883e-08,
-1,-8,9.37055e-08,
-0.9,-8,9.39972e-08,
-0.8,-8,9.42629e-08,
-0.7,-8,9.4502e-08,
-0.6,-8,9.4714e-08,
-0.5,-8,9.48986e-08,
-0.4,-8,9.50552e-08,
-0.3,-8,9.51837e-08,
-0.2,-8,9.52836e-08,
-0.1,-8,9.53548e-08,
-1.87905e-14,-8,9.5397e-08,
0.1,-8,9.54101e-08,
0.2,-8,9.53941e-08,
0.3,-8,9.53488e-08,
0.4,-8,9.52743e-08,
0.5,-8,9.51707e-08,
0.6,-8,9.50381e-08,
0.7,-8,9.48766e-08,
0.8,-8,9.46866e-08,
0.9,-8,9.44684e-08,
1,-8,9.42222e-08,
1.1,-8,9.39485e-08,
1.2,-8,9.36477e-08,
1.3,-8,9.33203e-08,
1.4,-8,9.29668e-08,
1.5,-8,9.25879e-08,
1.6,-8,9.21842e-08,
1.7,-8,9.17563e-08,
1.8,-8,9.13049e-08,
1.9,-8,9.08307e-08,
2,-8,9.03346e-08,
2.1,-8,8.98173e-08,
2.2,-8,8.92796e-08,
2.3,-8,8.87223e-08,
2.4,-8,8.81463e-08,
2.5,-8,8.75525e-08,
2.6,-8,8.69417e-08,
2.7,-8,8.63148e-08,
2.8,-8,8.56727e-08,
2.9,-8,8.50162e-08,
3,-8,8.43463e-08,
3.1,-8,8.36639e-08,
3.2,-8,8.29697e-08,
3.3,-8,8.22648e-08,
3.4,-8,8.15498e-08,
3.5,-8,8.08258e-08,
3.6,-8,8.00935e-08,
3.7,-8,7.93536e-08,
3.8,-8,7.86071e-08,
3.9,-8,7.78547e-08,
4,-8,7.70972e-08,
4.1,-8,7.63352e-08,
4.2,-8,7.55695e-08,
4.3,-8,7.48009e-08,
4.4,-8,7.40298e-08,
4.5,-8,7.32571e-08,
4.6,-8,7.24832e-08,
4.7,-8,7.17089e-08,
4.8,-8,7.09346e-08,
4.9,-8,7.0161e-08,
5,-8,6.93885e-08,
5.1,-8,6.86176e-08,
5.2,-8,6.78487e-08,
5.3,-8,6.70825e-08,
5.4,-8,6.63191e-08,
5.5,-8,6.55591e-08,
5.6,-8,6.48029e-08,
5.7,-8,6.40507e-08,
5.8,-8,6.33029e-08,
5.9,-8,6.25598e-08,
6,-8,6.18218e-08,
6.1,-8,6.1089e-08,
6.2,-8,6.03617e-08,
6.3,-8,5.96401e-08,
6.4,-8,5.89245e-08,
6.5,-8,5.82151e-08,
6.6,-8,5.7512e-08,
6.7,-8,5.68153e-08,
6.8,-8,5.61253e-08,
6.9,-8,5.54421e-08,
7,-8,5.47658e-08,
7.1,-8,5.40964e-08,
7.2,-8,5.34342e-08,
7.3,-8,5.27791e-08,
7.4,-8,5.21312e-08,
7.5,-8,5.14906e-08,
7.6,-8,5.08574e-08,
7.7,-8,5.02315e-08,
7.8,-8,4.96131e-08,
7.9,-8,4.9002e-08,
8,-8,4.83984e-08,
8.1,-8,4.78023e-08,
8.2,-8,4.72136e-08,
8.3,-8,4.66323e-08,
8.4,-8,4.60584e-08,
8.5,-8,4.54919e-08,
8.6,-8,4.49328e-08,
8.7,-8,4.43811e-08,
8.8,-8,4.38366e-08,
8.9,-8,4.32994e-08,
9,-8,4.27694e-08,
9.1,-8,4.22466e-08,
9.2,-8,4.17308e-08,
9.3,-8,4.12222e-08,
9.4,-8,4.07205e-08,
9.5,-8,4.02258e-08,
9.6,-8,3.9738e-08,
9.7,-8,3.9257e-08,
9.8,-8,3.87827e-08,
9.9,-8,3.83151e-08,
10,-8,3.78541e-08,
-10,-7.9,3.81926e-08,
-9.9,-7.9,3.86593e-08,
-9.8,-7.9,3.91327e-08,
-9.7,-7.9,3.96128e-08,
-9.6,-7.9,4.00997e-08,
-9.5,-7.9,4.05935e-08,
-9.4,-7.9,4.10942e-08,
-9.3,-7.9,4.16018e-08,
-9.2,-7.9,4.21165e-08,
-9.1,-7.9,4.26382e-08,
-9,-7.9,4.31671e-08,
-8.9,-7.9,4.37032e-08,
-8.8,-7.9,4.42465e-08,
-8.7,-7.9,4.4797e-08,
-8.6,-7.9,4.53549e-08,
-8.5,-7.9,4.592e-08,
-8.4,-7.9,4.64926e-08,
-8.3,-7.9,4.70725e-08,
-8.2,-7.9,4.76598e-08,
-8.1,-7.9,4.82546e-08,
-8,-7.9,4.88567e-08,
-7.9,-7.9,4.94662e-08,
-7.8,-7.9,5.00832e-08,
-7.7,-7.9,5.07075e-08,
-7.6,-7.9,5.13392e-08,
-7.5,-7.9,5.19782e-08,
-7.4,-7.9,5.26244e-08,
-7.3,-7.9,5.32779e-08,
-7.2,-7.9,5.39386e-08,
-7.1,-7.9,5.46064e-08,
-7,-7.9,5.52811e-08,
-6.9,-7.9,5.59628e-08,
-6.8,-7.9,5.66513e-08,
-6.7,-7.9,5.73465e-08,
-6.6,-7.9,5.80483e-08,
-6.5,-7.9,5.87565e-08,
-6.4,-7.9,5.9471e-08,
-6.3,-7.9,6.01915e-08,
-6.2,-7.9,6.0918e-08,
-6.1,-7.9,6.16502e-08,
-6,-7.9,6.23878e-08,
-5.9,-7.9,6.31307e-08,
-5.8,-7.9,6.38787e-08,
-5.7,-7.9,6.46313e-08,
-5.6,-7.9,6.53884e-08,
-5.5,-7.9,6.61497e-08,
-5.4,-7.9,6.69147e-08,
-5.3,-7.9,6.76833e-08,
-5.2,-7.9,6.84549e-08,
-5.1,-7.9,6.92293e-08,
-5,-7.9,7.0006e-08,
-4.9,-7.9,7.07846e-08,
-4.8,-7.9,7.15647e-08,
-4.7,-7.9,7.23458e-08,
-4.6,-7.9,7.31274e-08,
-4.5,-7.9,7.3909e-08,
-4.4,-7.9,7.46901e-08,
-4.3,-7.9,7.547e-08,
-4.2,-7.9,7.62484e-08,
-4.1,-7.9,7.70245e-08,
-4,-7.9,7.77977e-08,
-3.9,-7.9,7.85674e-08,
-3.8,-7.9,7.9333e-08,
-3.7,-7.9,8.00938e-08,
-3.6,-7.9,8.08491e-08,
-3.5,-7.9,8.15981e-08,
-3.4,-7.9,8.23402e-08,
-3.3,-7.9,8.30746e-08,
-3.2,-7.9,8.38005e-08,
-3.1,-7.9,8.45172e-08,
-3,-7.9,8.52238e-08,
-2.9,-7.9,8.59196e-08,
-2.8,-7.9,8.66038e-08,
-2.7,-7.9,8.72754e-08,
-2.6,-7.9,8.79338e-08,
-2.5,-7.9,8.85779e-08,
-2.4,-7.9,8.92071e-08,
-2.3,-7.9,8.98205e-08,
-2.2,-7.9,9.04171e-08,
-2.1,-7.9,9.09962e-08,
-2,-7.9,9.15569e-08,
-1.9,-7.9,9.20984e-08,
-1.8,-7.9,9.26198e-08,
-1.7,-7.9,9.31203e-08,
-1.6,-7.9,9.35992e-08,
-1.5,-7.9,9.40556e-08,
-1.4,-7.9,9.44887e-08,
-1.3,-7.9,9.48979e-08,
-1.2,-7.9,9.52824e-08,
-1.1,-7.9,9.56415e-08,
-1,-7.9,9.59745e-08,
-0.9,-7.9,9.62809e-08,
-0.8,-7.9,9.65599e-08,
-0.7,-7.9,9.68111e-08,
