F [GHz],dB(S11)
8.105000000000004,-0.190137544159294
8.110000000000003,-0.188031720769905
8.115000000000004,-0.185944757028687
8.120000000000005,-0.183876477836763
8.125000000000004,-0.181826710118113
8.130000000000004,-0.179795282794925
8.135000000000003,-0.177782026763305
8.140000000000004,-0.175786774869250
8.145000000000003,-0.173809361885047
8.150000000000004,-0.171849624485929
8.155000000000005,-0.169907401227094
8.160000000000004,-0.167982532521007
8.165000000000005,-0.166074860615074
8.170000000000004,-0.164184229569569
8.175000000000004,-0.162310485235871
8.180000000000003,-0.160453475235050
8.185000000000004,-0.158613048936686
8.190000000000003,-0.156789057438039
8.195000000000004,-0.154981353543444
8.200000000000005,-0.153189791744040
8.205000000000004,-0.151414228197787
8.210000000000004,-0.149654520709682
8.215000000000003,-0.147910528712344
8.220000000000004,-0.146182113246797
8.225000000000003,-0.144469136943551
8.230000000000004,-0.142771464003932
8.235000000000005,-0.141088960181671
8.240000000000004,-0.139421492764726
8.245000000000005,-0.137768930557419
8.250000000000004,-0.136131143862722
8.255000000000004,-0.134508004464859
8.260000000000003,-0.132899385612142
8.265000000000004,-0.131305161999975
8.270000000000003,-0.129725209754201
8.275000000000004,-0.128159406414551
8.280000000000005,-0.126607630918455
8.285000000000004,-0.125069763584948
8.290000000000005,-0.123545686098856
8.295000000000004,-0.122035281495267
8.300000000000004,-0.120538434144032
8.305000000000003,-0.119055029734681
8.310000000000004,-0.117584955261406
8.315000000000005,-0.116128099008317
8.320000000000004,-0.114684350534856
8.325000000000005,-0.113253600661473
8.330000000000004,-0.111835741455402
8.335000000000004,-0.110430666216754
8.340000000000003,-0.109038269464669
8.345000000000004,-0.107658446923763
8.350000000000003,-0.106291095510723
8.355000000000004,-0.104936113321050
8.360000000000005,-0.103593399616019
8.365000000000004,-0.102262854809852
8.370000000000005,-0.100944380456980
8.375000000000004,-0.099637879239544
8.380000000000004,-0.098343254955056
8.385000000000003,-0.097060412504194
8.390000000000004,-0.095789257878827
8.395000000000003,-0.094529698150156
8.400000000000004,-0.093281641456992
8.405000000000005,-0.092044996994286
8.410000000000004,-0.090819675001720
8.415000000000005,-0.089605586752532
8.420000000000004,-0.088402644542407
8.425000000000004,-0.087210761678610
8.430000000000003,-0.086029852469215
8.435000000000004,-0.084859832212491
8.440000000000005,-0.083700617186446
8.445000000000004,-0.082552124638478
8.450000000000005,-0.081414272775240
8.455000000000004,-0.080286980752543
8.460000000000004,-0.079170168665532
8.465000000000003,-0.078063757538818
8.470000000000004,-0.076967669316939
8.475000000000003,-0.075881826854797
8.480000000000004,-0.074806153908323
8.485000000000005,-0.073740575125225
8.490000000000004,-0.072685016035887
8.495000000000005,-0.071639403044359
8.500000000000004,-0.070603663419505
8.505000000000004,-0.069577725286302
8.510000000000003,-0.068561517617159
8.515000000000004,-0.067554970223442
8.520000000000005,-0.066558013747122
8.525000000000004,-0.065570579652453
8.530000000000005,-0.064592600217902
8.535000000000004,-0.063624008528029
8.540000000000005,-0.062664738465613
8.545000000000004,-0.061714724703854
8.550000000000004,-0.060773902698577
8.555000000000003,-0.059842208680796
8.560000000000004,-0.058919579649033
8.565000000000005,-0.058005953362116
8.570000000000004,-0.057101268331784
8.575000000000005,-0.056205463815496
8.580000000000004,-0.055318479809529
8.585000000000004,-0.054440257041721
8.590000000000003,-0.053570736964838
8.595000000000004,-0.052709861749738
8.600000000000005,-0.051857574278543
8.605000000000004,-0.051013818138384
8.610000000000005,-0.050178537614330
8.615000000000004,-0.049351677683808
8.620000000000005,-0.048533184009440
8.625000000000004,-0.047723002933736
8.630000000000004,-0.046921081471793
8.635000000000003,-0.046127367306258
8.640000000000004,-0.045341808781276
8.645000000000005,-0.044564354896147
8.650000000000004,-0.043794955299783
8.655000000000005,-0.043033560285192
8.660000000000004,-0.042280120783611
8.665000000000005,-0.041534588359121
8.670000000000004,-0.040796915203198
8.675000000000004,-0.040067054129315
8.680000000000003,-0.039344958567653
8.685000000000004,-0.038630582559988
8.690000000000005,-0.037923880754415
8.695000000000004,-0.037224808400470
8.700000000000005,-0.036533321344032
8.705000000000004,-0.035849376022493
8.710000000000004,-0.035172929459952
8.715000000000003,-0.034503939262406
8.720000000000004,-0.033842363613147
8.725000000000005,-0.033188161268132
8.730000000000004,-0.032541291551473
8.735000000000005,-0.031901714350951
8.740000000000004,-0.031269390113670
8.745000000000005,-0.030644279841729
8.750000000000004,-0.030026345087962
8.755000000000004,-0.029415547951789
8.760000000000003,-0.028811851075083
8.765000000000004,-0.028215217638132
8.770000000000005,-0.027625611355669
8.775000000000004,-0.027042996472968
8.780000000000005,-0.026467337761968
8.785000000000004,-0.025898600517533
8.790000000000005,-0.025336750553703
8.795000000000004,-0.024781754200046
8.800000000000004,-0.024233578298080
8.805000000000005,-0.023692190197719
8.810000000000004,-0.023157557753831
8.815000000000005,-0.022629649322808
8.820000000000004,-0.022108433759222
8.825000000000005,-0.021593880412554
8.830000000000004,-0.021085959123935
8.835000000000004,-0.020584640223004
8.840000000000003,-0.020089894524783
8.845000000000004,-0.019601693326615
8.850000000000005,-0.019120008405188
8.855000000000004,-0.018644812013568
8.860000000000005,-0.018176076878330
8.865000000000004,-0.017713776196734
8.870000000000005,-0.017257883633939
8.875000000000004,-0.016808373320281
8.880000000000004,-0.016365219848631
8.885000000000005,-0.015928398271760
8.890000000000004,-0.015497884099798
8.895000000000005,-0.015073653297715
8.900000000000004,-0.014655682282892
8.905000000000005,-0.014243947922703
8.910000000000004,-0.013838427532186
8.915000000000005,-0.013439098871725
8.920000000000004,-0.013045940144832
8.925000000000004,-0.012658929995936
8.930000000000005,-0.012278047508247
8.935000000000004,-0.011903272201674
8.940000000000005,-0.011534584030769
8.945000000000004,-0.011171963382744
8.950000000000005,-0.010815391075519
8.955000000000004,-0.010464848355848
8.960000000000004,-0.010120316897453
8.965000000000003,-0.009781778799235
8.970000000000004,-0.009449216583535
8.975000000000005,-0.009122613194425
8.980000000000004,-0.008801951996046
8.985000000000005,-0.008487216771031
8.990000000000004,-0.008178391718919
8.995000000000005,-0.007875461454662
9.000000000000004,-0.007578411007153
9.005000000000004,-0.007287225817806
9.010000000000005,-0.007001891739195
9.015000000000004,-0.006722395033722
9.020000000000005,-0.006448722372337
9.025000000000004,-0.006180860833305
9.030000000000005,-0.005918797901023
9.035000000000004,-0.005662521464877
9.040000000000005,-0.005412019818136
9.045000000000004,-0.005167281656905
9.050000000000004,-0.004928296079122
9.055000000000005,-0.004695052583592
9.060000000000004,-0.004467541069067
9.065000000000005,-0.004245751833373
9.070000000000004,-0.004029675572586
9.075000000000005,-0.003819303380243
9.080000000000004,-0.003614626746602
9.085000000000004,-0.003415637557941
9.090000000000005,-0.003222328095919
9.095000000000004,-0.003034691036945
9.100000000000005,-0.002852719451647
9.105000000000004,-0.002676406804309
9.110000000000005,-0.002505746952430
9.115000000000004,-0.002340734146269
9.120000000000005,-0.002181363028463
9.125000000000004,-0.002027628633675
9.130000000000004,-0.001879526388310
9.135000000000005,-0.001737052110216
9.140000000000004,-0.001600202008514
9.145000000000005,-0.001468972683392
9.150000000000004,-0.001343361125991
9.155000000000005,-0.001223364718315
9.160000000000004,-0.001108981233189
9.165000000000005,-0.001000208834262
9.170000000000004,-0.000897046076051
9.175000000000004,-0.000799491904027
9.180000000000005,-0.000707545654749
9.185000000000004,-0.000621207056042
9.190000000000005,-0.000540476227211
9.195000000000004,-0.000465353679307
9.200000000000005,-0.000395840315439
9.205000000000004,-0.000331937431108
9.210000000000004,-0.000273646714625
9.215000000000005,-0.000220970247527
9.220000000000004,-0.000173910505083
9.225000000000005,-0.000132470356795
9.230000000000004,-0.000096653066995
9.235000000000005,-0.000066462295441
9.240000000000004,-0.000041902097990
9.245000000000005,-0.000022976927305
9.250000000000004,-0.000009691633591
9.255000000000004,-0.000002051465403
9.260000000000005,-0.000000062070482
9.265000000000004,-0.000003729496649
9.270000000000005,-0.000013060192722
9.275000000000004,-0.000028061009504
9.280000000000005,-0.000048739200805
9.285000000000004,-0.000075102424506
9.290000000000005,-0.000107158743687
9.295000000000005,-0.000144916627764
9.300000000000004,-0.000188384953741
9.305000000000005,-0.000237573007417
9.310000000000004,-0.000292490484721
9.315000000000005,-0.000353147493058
9.320000000000004,-0.000419554552696
9.325000000000005,-0.000491722598221
9.330000000000004,-0.000569662980039
9.335000000000004,-0.000653387465897
9.340000000000005,-0.000742908242503
9.345000000000004,-0.000838237917143
9.350000000000005,-0.000939389519386
9.355000000000004,-0.001046376502818
9.360000000000005,-0.001159212746841
9.365000000000004,-0.001277912558497
9.370000000000005,-0.001402490674378
9.375000000000005,-0.001532962262558
9.380000000000004,-0.001669342924583
9.385000000000005,-0.001811648697532
9.390000000000004,-0.001959896056109
9.395000000000005,-0.002114101914776
9.400000000000004,-0.002274283629987
9.405000000000005,-0.002440459002420
9.410000000000004,-0.002612646279298
9.415000000000005,-0.002790864156758
9.420000000000005,-0.002975131782261
9.425000000000004,-0.003165468757072
9.430000000000005,-0.003361895138790
9.435000000000004,-0.003564431443934
9.440000000000005,-0.003773098650583
9.445000000000004,-0.003987918201074
9.450000000000005,-0.004208912004775
9.455000000000004,-0.004436102440875
9.460000000000004,-0.004669512361274
9.465000000000005,-0.004909165093517
9.470000000000004,-0.005155084443775
9.475000000000005,-0.005407294699904
9.480000000000004,-0.005665820634558
9.485000000000005,-0.005930687508362
9.490000000000004,-0.006201921073148
9.495000000000005,-0.006479547575247
9.500000000000005,-0.006763593758870
9.505000000000004,-0.007054086869505
9.510000000000005,-0.007351054657430
9.515000000000004,-0.007654525381259
9.520000000000005,-0.007964527811556
9.525000000000004,-0.008281091234522
9.530000000000005,-0.008604245455762
9.535000000000004,-0.008934020804092
9.540000000000005,-0.009270448135430
9.545000000000005,-0.009613558836756
9.550000000000004,-0.009963384830142
9.555000000000005,-0.010319958576843
9.560000000000004,-0.010683313081483
9.565000000000005,-0.011053481896273
9.570000000000004,-0.011430499125346
9.575000000000005,-0.011814399429141
9.580000000000005,-0.012205218028852
9.585000000000004,-0.012602990710989
9.590000000000005,-0.013007753831980
9.595000000000004,-0.013419544322861
9.600000000000005,-0.013838399694047
9.605000000000004,-0.014264358040188
9.610000000000005,-0.014697458045090
9.615000000000004,-0.015137738986723
9.620000000000005,-0.015585240742324
9.625000000000005,-0.016040003793547
9.630000000000004,-0.016502069231748
9.635000000000005,-0.016971478763306
9.640000000000004,-0.017448274715056
9.645000000000005,-0.017932500039812
9.650000000000004,-0.018424198321957
9.655000000000005,-0.018923413783135
9.660000000000006,-0.019430191288035
9.665000000000005,-0.019944576350268
9.670000000000005,-0.020466615138315
9.675000000000004,-0.020996354481595
9.680000000000005,-0.021533841876621
9.685000000000004,-0.022079125493234
9.690000000000005,-0.022632254180947
9.695000000000004,-0.023193277475405
9.700000000000005,-0.023762245604903
9.705000000000005,-0.024339209497045
9.710000000000004,-0.024924220785478
9.715000000000005,-0.025517331816737
9.720000000000004,-0.026118595657210
9.725000000000005,-0.026728066100175
9.730000000000004,-0.027345797672981
9.735000000000005,-0.027971845644315
9.740000000000004,-0.028606266031587
9.745000000000005,-0.029249115608415
9.750000000000005,-0.029900451912248
9.755000000000004,-0.030560333252081
9.760000000000005,-0.031228818716285
9.765000000000004,-0.031905968180580
9.770000000000005,-0.032591842316102
9.775000000000004,-0.033286502597587
9.780000000000005,-0.033990011311712
9.785000000000006,-0.034702431565520
9.790000000000005,-0.035423827294997
9.795000000000005,-0.036154263273762
9.800000000000004,-0.036893805121898
9.805000000000005,-0.037642519314899
9.810000000000004,-0.038400473192772
9.815000000000005,-0.039167734969252
9.820000000000004,-0.039944373741154
9.825000000000005,-0.040730459497895
9.830000000000005,-0.041526063131102
9.835000000000004,-0.042331256444420
9.840000000000005,-0.043146112163422
9.845000000000004,-0.043970703945690
9.850000000000005,-0.044805106391022
9.855000000000004,-0.045649395051816
9.860000000000005,-0.046503646443587
9.865000000000006,-0.047367938055641
9.870000000000005,-0.048242348361920
9.875000000000005,-0.049126956831990
9.880000000000004,-0.050021843942189
9.885000000000005,-0.050927091186957
9.890000000000004,-0.051842781090325
9.895000000000005,-0.052768997217550
9.900000000000004,-0.053705824186964
9.905000000000005,-0.054653347681954
9.910000000000006,-0.055611654463135
9.915000000000005,-0.056580832380724
9.920000000000005,-0.057560970387045
9.925000000000004,-0.058552158549274
9.930000000000005,-0.059554488062322
9.935000000000004,-0.060568051261937
9.940000000000005,-0.061592941637986
9.945000000000006,-0.062629253847935
9.950000000000005,-0.063677083730538
9.955000000000005,-0.064736528319686
9.960000000000004,-0.065807685858521
9.965000000000005,-0.066890655813691
9.970000000000004,-0.067985538889883
9.975000000000005,-0.069092437044499
9.980000000000004,-0.070211453502602
9.985000000000005,-0.071342692772057
9.990000000000006,-0.072486260658883
9.995000000000005,-0.073642264282870
10.000000000000005,-0.074810812093378
